video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,21,169.0,177.05,8.05,https://youtu.be/B2AFuHYg_Io?t=169s,add_fragrance,process,1,0.5,Stirring fragrance into the wax; phone.,"Stirring fragrance into the wax; phone. steady, low-motion shot, well-lit, muted black/cream palette (#121014, #daced5). process phase, ~33% in, 2:49–2:57.",7,0,0.0,0.04,0.117,0.413,0.051,"#121014,#daced5,#978389",1,,
G42ivbBdIHY,https://www.youtube.com/watch?v=G42ivbBdIHY,Essential Oil Candles DIY For Beginners | Step By Step Candle Making Tutorial,693.0,storyboard,60,477.93,485.9,7.97,https://youtu.be/G42ivbBdIHY?t=478s,add_fragrance,process,1,0.45,Adding essential oils to the melted wax.,"Adding essential oils to the melted wax. captioned, steady, low-motion shot, well-lit, muted beige/grey palette (#c2c4c6, #949290). process phase, ~69% in, 7:57–8:05.",as 2 ag: SSD aes,1,0.0,0.122,0.075,0.643,0.064,"#c2c4c6,#949290,#3e3938",1,,
GAh9lQmaEvI,https://www.youtube.com/watch?v=GAh9lQmaEvI,How to make scented candles at home step by step,135.0,storyboard,9,71.47,79.41,7.94,https://youtu.be/GAh9lQmaEvI?t=71s,add_fragrance,process,1,0.4,hands working in bowl,"hands working in bowl. Adding fragrance or essential oil to the melted wax and stirring it in. steady, low-motion shot, well-lit, muted beige palette (#c1c1c2, #bfc3be). process phase, ~53% in, 1:11–1:19.",,0,0.0,0.012,0.138,0.678,0.048,"#c1c1c2,#bfc3be,#aaafb3",1,,
GAh9lQmaEvI,https://www.youtube.com/watch?v=GAh9lQmaEvI,How to make scented candles at home step by step,135.0,storyboard,10,79.41,87.35,7.94,https://youtu.be/GAh9lQmaEvI?t=79s,add_fragrance,process,1,0.6,dropper adding essential oils,"dropper adding essential oils. moderate on-screen movement, bright, muted beige/blue palette (#c1c1c2, #3b4caf). process phase, ~59% in, 1:19–1:27.",,0,0.0,0.05,0.213,0.776,0.091,"#c1c1c2,#3b4caf,#567bcb",1,,
GAh9lQmaEvI,https://www.youtube.com/watch?v=GAh9lQmaEvI,How to make scented candles at home step by step,135.0,storyboard,11,87.35,95.29,7.94,https://youtu.be/GAh9lQmaEvI?t=87s,add_fragrance,process,1,0.5,"green wax, dropper, thermometer","green wax, dropper, thermometer. captioned, moderate on-screen movement, well-lit, muted grey/beige palette (#9a9e62, #bfcabf). process phase, ~65% in, 1:27–1:35.",wi ASA we Por it 7 ih 7 7 7 oe al im os 2 ie 3 2 -Placea tra ee,1,0.0,0.056,0.209,0.697,0.078,"#9a9e62,#bfcabf,#516027",1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,26,207.7,215.69,7.99,https://youtu.be/HPD1k0lhDCU?t=208s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. captioned, static shot, well-lit, grey/beige palette (#8c6964, #bab1a4). process phase, ~30% in, 3:27–3:35.",4 Vane Aol Ge SP 4 oy yy Se eee gE,1,0.0,0.148,0.0,0.449,0.191,"#8c6964,#bab1a4,#392419",0,text_overlay,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,30,239.65,247.64,7.99,https://youtu.be/HPD1k0lhDCU?t=240s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. captioned, static shot, well-lit, muted beige/black palette (#aea998, #2a1c11). process phase, ~35% in, 3:59–4:07.",DA's: 2 rn yA ee ies is EH Ae os Bor ise 2. 2,1,0.0,0.198,0.031,0.424,0.126,"#aea998,#2a1c11,#746043",1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,34,271.6,279.59,7.99,https://youtu.be/HPD1k0lhDCU?t=272s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. steady, low-motion shot, well-lit, muted cream/grey palette (#cdd1ce, #897978). process phase, ~40% in, 4:31–4:39.",oh,0,0.0,0.025,0.145,0.672,0.094,"#cdd1ce,#897978,#3e2f1f",1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,38,303.56,311.55,7.99,https://youtu.be/HPD1k0lhDCU?t=304s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. static shot, well-lit, cream/grey palette (#d0d4cf, #996981). process phase, ~44% in, 5:03–5:11.",,0,0.0,0.016,0.0,0.679,0.151,"#d0d4cf,#996981,#48392c",1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,42,335.51,343.5,7.99,https://youtu.be/HPD1k0lhDCU?t=336s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. moderate on-screen movement, well-lit, brown/beige palette (#834c62, #c6b8a8). process phase, ~49% in, 5:35–5:43.",sh. all,0,0.0,0.013,0.226,0.43,0.226,"#834c62,#c6b8a8,#3a3338",1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,46,367.47,375.45,7.98,https://youtu.be/HPD1k0lhDCU?t=367s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. captioned, steady, low-motion shot, well-lit, muted beige/grey palette (#b2ac9e, #6b656d). process phase, ~53% in, 6:07–6:15.",Seats ee 7 5 an,1,0.0,0.043,0.114,0.461,0.144,"#b2ac9e,#6b656d,#34302f",1,,
Hir66vEC2MI,https://www.youtube.com/watch?v=Hir66vEC2MI,Learn How to Make Scented Soy Wax Candles for Beginners | CandleScience Guides,323.0,storyboard,24,193.8,201.87,8.07,https://youtu.be/Hir66vEC2MI?t=194s,add_fragrance,process,1,0.45,fragrance bottles next to tin,"fragrance bottles next to tin. moderate on-screen movement, well-lit, muted grey/brown palette (#998275, #6e6355). process phase, ~60% in, 3:13–3:21.",eee,0,0.0,0.074,0.204,0.575,0.096,"#998275,#6e6355,#bfbeb6",1,,
Hir66vEC2MI,https://www.youtube.com/watch?v=Hir66vEC2MI,Learn How to Make Scented Soy Wax Candles for Beginners | CandleScience Guides,323.0,storyboard,27,218.02,226.1,8.08,https://youtu.be/Hir66vEC2MI?t=218s,add_fragrance,process,1,0.4,stirring yellow liquid in tin,"stirring yellow liquid in tin. captioned, static shot, well-lit, muted grey/beige palette (#96867a, #cdc5bb). process phase, ~67% in, 3:38–3:46.",Peeks aby.,1,0.0,0.052,0.0,0.569,0.126,"#96867a,#cdc5bb,#614f29",1,,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,10,79.0,86.9,7.9,https://youtu.be/Ktz5Q9udtXY?t=79s,add_fragrance,process,1,0.55,A dark essential-oil bottle held over the wax.,"A dark essential-oil bottle held over the wax. steady, low-motion shot, well-lit, muted beige/grey palette (#bfb9b1, #8a6f64). process phase, ~25% in, 1:19–1:26.",,0,0.5,0.067,0.063,0.507,0.102,"#bfb9b1,#8a6f64,#2d201a",0,talking_head,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,13,102.7,110.6,7.9,https://youtu.be/Ktz5Q9udtXY?t=103s,add_fragrance,process,1,0.55,Essential oil poured into the wax pot.,"Essential oil poured into the wax pot. moderate on-screen movement, well-lit, muted brown/beige palette (#6d644c, #beb7ad). process phase, ~32% in, 1:42–1:50.",,0,0.0,0.184,0.224,0.462,0.128,"#6d644c,#beb7ad,#1b1a11",1,,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,14,110.6,118.5,7.9,https://youtu.be/Ktz5Q9udtXY?t=111s,add_fragrance,process,1,0.55,Stirring the fragrance into the amber wax.,"Stirring the fragrance into the amber wax. moderate on-screen movement, well-lit, muted grey/brown palette (#897f75, #484237). process phase, ~35% in, 1:50–1:58.",,0,0.0,0.084,0.165,0.481,0.081,"#897f75,#484237,#e5e1db",1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,12,97.38,105.5,8.12,https://youtu.be/LiLrIjz_2ac?t=97s,add_fragrance,process,1,0.6,A black fragrance bottle is held over the pot to add scent.,"A black fragrance bottle is held over the pot to add scent. captioned, steady, low-motion shot, well-lit, muted grey/cream palette (#86837d, #cecdcd). process phase, ~46% in, 1:37–1:45.",he aw aie,1,0.0,0.039,0.077,0.556,0.046,"#86837d,#cecdcd,#36322e",1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,13,105.5,113.62,8.12,https://youtu.be/LiLrIjz_2ac?t=106s,add_fragrance,process,1,0.6,Fragrance oil poured into the melted wax.,"Fragrance oil poured into the melted wax. steady, low-motion shot, well-lit, muted beige/grey palette (#c4c5c5, #959694). process phase, ~50% in, 1:45–1:53.",2,0,0.0,0.019,0.119,0.555,0.041,"#c4c5c5,#959694,#323330",1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,14,113.62,121.73,8.11,https://youtu.be/LiLrIjz_2ac?t=114s,add_fragrance,process,1,0.55,Stirring the fragrance into the wax.,"Stirring the fragrance into the wax. steady, low-motion shot, well-lit, muted beige/grey palette (#c0c0bf, #89837f). process phase, ~54% in, 1:53–2:01.",,0,0.0,0.04,0.136,0.557,0.045,"#c0c0bf,#89837f,#3a3431",1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,18,146.08,154.19,8.11,https://youtu.be/LiLrIjz_2ac?t=146s,add_fragrance,process,1,0.4,Hands at the jar with a dropper bottle.,"Hands at the jar with a dropper bottle. moderate on-screen movement, well-lit, muted beige/grey palette (#bdbbb7, #968a83). process phase, ~69% in, 2:26–2:34.",,0,0.0,0.097,0.163,0.564,0.084,"#bdbbb7,#968a83,#5d4d46",1,,
NGgDIEY_R40,https://www.youtube.com/watch?v=NGgDIEY_R40,How to Add Scent to a Candle : Basic Candle Making,111.0,storyboard,7,55.5,63.43,7.93,https://youtu.be/NGgDIEY_R40?t=56s,add_fragrance,process,1,0.5,A stick/probe is inserted into the pot to stir in scent (the video's topic is adding fragrance).,"A stick/probe is inserted into the pot to stir in scent (the video's topic is adding fragrance). moderate on-screen movement, dim, muted black/amber palette (#14130d, #ac936d). process phase, ~50% in, 0:55–1:03.",,0,0.0,0.006,0.226,0.379,0.146,"#14130d,#ac936d,#6a5b42",1,,description references on-screen text but OCR found none
NGgDIEY_R40,https://www.youtube.com/watch?v=NGgDIEY_R40,How to Add Scent to a Candle : Basic Candle Making,111.0,storyboard,8,63.43,71.36,7.93,https://youtu.be/NGgDIEY_R40?t=63s,add_fragrance,process,1,0.5,Hands stir the pot to blend fragrance into the wax.,"Hands stir the pot to blend fragrance into the wax. moderate on-screen movement, dim, muted amber/brown palette (#a49b67, #685c34). process phase, ~57% in, 1:03–1:11.",,0,0.0,0.009,0.152,0.385,0.145,"#a49b67,#685c34,#262112",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,28,224.69,232.72,8.03,https://youtu.be/Q9hV47GYsYI?t=225s,add_fragrance,process,1,0.5,Adding fragrance oil.,"Adding fragrance oil. Adding fragrance or essential oil to the melted wax and stirring it in. static shot, well-lit, cream/brown palette (#e3cdc2, #472d21). process phase, ~35% in, 3:44–3:52.",le Ss,0,0.0,0.046,0.0,0.527,0.172,"#e3cdc2,#472d21,#b48374",1,,
Rl8O7K9RvMA,https://www.youtube.com/watch?v=Rl8O7K9RvMA,How To Make A Layered Candle 🕯️| Supplies For Candles,114.0,storyboard,6,48.86,57.0,8.14,https://youtu.be/Rl8O7K9RvMA?t=49s,add_fragrance,process,1,0.6,Caption 'Wait until your wax has cooled to 61°C then add your chosen fragrance'; stirring the blue wax.,"Caption 'Wait until your wax has cooled to 61°C then add your chosen fragrance'; stirring the blue wax. moderate on-screen movement, well-lit, muted beige/cream palette (#b39b8a, #e4dfd3). process phase, ~43% in, 0:48–0:57.",Pri,0,0.0,0.083,0.159,0.638,0.107,"#b39b8a,#e4dfd3,#453a2d",1,,description references on-screen text but OCR found none
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,14,111.74,119.72,7.98,https://youtu.be/RwLOuuMSrWE?t=112s,add_fragrance,process,1,0.55,A fragrance bottle held over the wax.,"A fragrance bottle held over the wax. captioned, steady, low-motion shot, well-lit, muted grey/cream palette (#988e85, #d0d0cc). process phase, ~26% in, 1:51–1:59.",tie Pillai,1,0.0,0.132,0.064,0.61,0.078,"#988e85,#d0d0cc,#4b443b",1,,
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,15,119.72,127.7,7.98,https://youtu.be/RwLOuuMSrWE?t=120s,add_fragrance,process,1,0.55,Fragrance poured into the melted wax.,"Fragrance poured into the melted wax. static shot, well-lit, muted grey/cream palette (#968c82, #cecdc8). process phase, ~28% in, 1:59–2:07.",ol,0,0.0,0.157,0.037,0.601,0.078,"#968c82,#cecdc8,#4c443a",1,,
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,16,127.7,135.68,7.98,https://youtu.be/RwLOuuMSrWE?t=128s,add_fragrance,process,1,0.5,Stirring fragrance into the wax.,"Stirring fragrance into the wax. steady, low-motion shot, well-lit, muted grey/cream palette (#95897d, #cecdc7). process phase, ~30% in, 2:07–2:15.",Ci,0,0.0,0.158,0.053,0.597,0.084,"#95897d,#cecdc7,#463e35",1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,27,216.25,224.26,8.01,https://youtu.be/SzziH-bHCb0?t=216s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. static shot, well-lit, muted grey/beige palette (#877f77, #b4aba1). process phase, ~25% in, 3:36–3:44.",SR Re,0,0.0,0.106,0.033,0.536,0.067,"#877f77,#b4aba1,#4c3f39",1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,31,248.29,256.3,8.01,https://youtu.be/SzziH-bHCb0?t=248s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. captioned, static shot, well-lit, muted grey/beige palette (#8b8276, #bdb3a7). process phase, ~29% in, 4:08–4:16.","we. Fi 2 re pS 8 fe, ate saab ee.",1,0.0,0.212,0.0,0.526,0.092,"#8b8276,#bdb3a7,#4e3d28",0,text_overlay,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,35,280.33,288.34,8.01,https://youtu.be/SzziH-bHCb0?t=280s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. captioned, steady, low-motion shot, well-lit, muted beige/grey palette (#c9c4b9, #887c71). process phase, ~33% in, 4:40–4:48.",ie via ye hy See,1,0.0,0.283,0.058,0.552,0.09,"#c9c4b9,#887c71,#342a32",1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,39,312.36,320.37,8.01,https://youtu.be/SzziH-bHCb0?t=312s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. captioned, static shot, well-lit, muted grey/beige palette (#887b70, #c0b4a9). process phase, ~36% in, 5:12–5:20.","ee iy st fl aoe IS, on",1,0.0,0.106,0.0,0.508,0.094,"#887b70,#c0b4a9,#302228",1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,43,344.4,352.41,8.01,https://youtu.be/SzziH-bHCb0?t=344s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. captioned, steady, low-motion shot, well-lit, muted grey/beige palette (#887b70, #bdafa3). process phase, ~40% in, 5:44–5:52.","age, Tt ME eS NO!",1,0.0,0.121,0.089,0.488,0.093,"#887b70,#bdafa3,#3b2626",1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,47,376.44,384.45,8.01,https://youtu.be/SzziH-bHCb0?t=376s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. captioned, static shot, well-lit, muted beige/grey palette (#ae9f94, #76605c). process phase, ~44% in, 6:16–6:24.",oS Sa an,1,0.0,0.083,0.036,0.496,0.122,"#ae9f94,#76605c,#321211",1,,
UvgHUG48cgE,https://www.youtube.com/watch?v=UvgHUG48cgE,"STEP BY STEP: How I Make My 6 oz. Tin Soy Candles | Formula, First Burn Test, Visual Demonstration",734.0,storyboard,72,574.43,582.41,7.98,https://youtu.be/UvgHUG48cgE?t=574s,add_fragrance,process,1,0.5,Adding fragrance oil to the melter.,"Adding fragrance oil to the melter. steady, low-motion shot, well-lit, muted beige/black palette (#a6aeb7, #1d1715). process phase, ~78% in, 9:34–9:42.",ah,0,0.0,0.047,0.147,0.438,0.11,"#a6aeb7,#1d1715,#8e7e6f",1,,
VazMrJH55Is,https://www.youtube.com/watch?v=VazMrJH55Is,Honey Vanilla Beeswax Candles | How to Make Candles,419.0,storyboard,13,104.75,112.81,8.06,https://youtu.be/VazMrJH55Is?t=105s,add_fragrance,process,1,0.5,Honey/vanilla added to the melted wax.,"Honey/vanilla added to the melted wax. steady, low-motion shot, well-lit, muted grey/cream palette (#aa9e7f, #d6d5d0). process phase, ~25% in, 1:44–1:52.",al 3,0,0.0,0.057,0.067,0.653,0.135,"#aa9e7f,#d6d5d0,#504030",1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,15,120.0,128.0,8.0,https://youtu.be/Vsd8r7uSDII?t=120s,add_fragrance,process,1,0.55,Fragrance bottle by the amber wax pot.,"Fragrance bottle by the amber wax pot. captioned, steady, low-motion shot, well-lit, black/grey palette (#352d1b, #8a7b64). process phase, ~42% in, 2:00–2:08.",age eat Line,1,0.0,0.081,0.105,0.468,0.154,"#352d1b,#8a7b64,#c9cac9",1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,16,128.0,136.0,8.0,https://youtu.be/Vsd8r7uSDII?t=128s,add_fragrance,process,1,0.6,Fragrance poured into the amber wax.,"Fragrance poured into the amber wax. captioned, steady, low-motion shot, well-lit, muted grey/black palette (#857a65, #282315). process phase, ~44% in, 2:08–2:16.",yo 2 7 eo Fe ON it ba See,1,0.0,0.064,0.05,0.47,0.137,"#857a65,#282315,#c7c8c6",1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,17,136.0,144.0,8.0,https://youtu.be/Vsd8r7uSDII?t=136s,add_fragrance,process,1,0.55,Stirring the fragrance into the wax.,"Stirring the fragrance into the wax. steady, low-motion shot, well-lit, muted grey/beige palette (#857866, #ccc7c4). process phase, ~47% in, 2:16–2:24.",om eh,0,0.0,0.064,0.099,0.47,0.139,"#857866,#ccc7c4,#2a2318",1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,20,160.0,168.0,8.0,https://youtu.be/Vsd8r7uSDII?t=160s,add_fragrance,process,1,0.5,Hands with a bottle at the pot.,"Hands with a bottle at the pot. static shot, well-lit, black/grey palette (#332216, #84725f). process phase, ~56% in, 2:40–2:48.",Zz 4nd,0,0.0,0.08,0.046,0.448,0.161,"#332216,#84725f,#c5c6c4",1,,
ZQk9l2ttcIA,https://www.youtube.com/watch?v=ZQk9l2ttcIA,A Beginners Guide To Making A Candle,256.0,storyboard,12,96.0,104.0,8.0,https://youtu.be/ZQk9l2ttcIA?t=96s,add_fragrance,process,1,0.45,handling bottle near pot,"handling bottle near pot. captioned, moderate on-screen movement, well-lit, muted grey/black palette (#817c6d, #2b2820). process phase, ~38% in, 1:36–1:44.",ma peugky,1,0.0,0.185,0.194,0.463,0.116,"#817c6d,#2b2820,#b6bbc4",1,,
