video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,31,246.06,254.0,7.94,https://youtu.be/1V3hfxo7OtE?t=246s,melt_wax,process,1,0.65,pot melting on stove,Prep the Containers,1,0.0,0.127,0.416,0.223,0.038,"#000000,#e9e9e9,#6a6a6a",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,29,232.0,240.0,8.0,https://youtu.be/1tDWhMxtEqU?t=232s,melt_wax,process,1,0.5,Melting beeswax in the pot.,oo,0,0.0,0.024,0.046,0.569,0.11,"#9b8b7f,#5e5146,#e4e3df",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,30,240.0,248.0,8.0,https://youtu.be/1tDWhMxtEqU?t=240s,melt_wax,process,1,0.5,Melting beeswax in the pot.,oer rae,0,0.0,0.097,0.306,0.697,0.106,"#eeeef0,#c8b9a5,#655b52",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,34,272.0,280.0,8.0,https://youtu.be/1tDWhMxtEqU?t=272s,melt_wax,process,1,0.5,Melting beeswax in the pot.,gf,0,0.0,0.087,0.146,0.828,0.116,"#ececec,#d4c7b7,#b7946f",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,35,280.0,288.0,8.0,https://youtu.be/1tDWhMxtEqU?t=280s,melt_wax,process,1,0.5,Melting beeswax in the pot.,,0,0.0,0.083,0.287,0.727,0.12,"#eadac7,#47372c,#a99485",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,36,288.0,296.0,8.0,https://youtu.be/1tDWhMxtEqU?t=288s,melt_wax,process,1,0.5,Pouring wax into the jars.,ae te,0,0.0,0.099,0.135,0.597,0.138,"#e7dec4,#4b4234,#968a84",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,37,296.0,304.0,8.0,https://youtu.be/1tDWhMxtEqU?t=296s,melt_wax,process,1,0.5,Melting beeswax in the pot.,AG nite oy 4 1 ae Tee ah eS Vo,1,0.0,0.164,0.281,0.726,0.119,"#efedef,#cbb7a4,#695c55",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,38,304.0,312.0,8.0,https://youtu.be/1tDWhMxtEqU?t=304s,melt_wax,process,1,0.5,Melting beeswax in the pot.,tel 1,0,0.0,0.092,0.315,0.699,0.112,"#907f76,#e4e3df,#41352e",1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,47,376.0,384.0,8.0,https://youtu.be/1tDWhMxtEqU?t=376s,melt_wax,process,1,0.5,Melting beeswax in the pot.,ea,0,0.0,0.21,0.363,0.671,0.101,"#eeeeef,#c8b5a1,#726556",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,4,32.67,40.83,8.16,https://youtu.be/2nxGLwe1Znk?t=33s,melt_wax,process,1,0.55,"Pitcher in a water bath on the induction hob, melting.",ema,0,0.0,0.103,0.162,0.616,0.061,"#dfdedb,#45413b,#8b8880",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,5,40.83,49.0,8.17,https://youtu.be/2nxGLwe1Znk?t=41s,melt_wax,process,1,0.5,Wax melting in the double boiler.,1,0,0.0,0.055,0.101,0.542,0.101,"#dedfda,#3a3827,#87857a",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,6,49.0,57.17,8.17,https://youtu.be/2nxGLwe1Znk?t=49s,melt_wax,process,1,0.5,Melting wax; caption 'Heat to 185°'.,TT0 dt 3,1,0.0,0.125,0.243,0.538,0.127,"#38322b,#f7f4f0,#80958a",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,72,577.38,585.4,8.02,https://youtu.be/3RNr0rflCUU?t=577s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,Tis 7 an 7 PS Sg Carr,1,0.0,0.061,0.24,0.5,0.059,"#938d87,#bcc0ba,#453f3c",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,73,585.4,593.42,8.02,https://youtu.be/3RNr0rflCUU?t=585s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,7 Lv. 4 Aah ss oe Dey on re,1,0.0,0.069,0.2,0.514,0.082,"#afada7,#847871,#36312d",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,75,601.44,609.46,8.02,https://youtu.be/3RNr0rflCUU?t=601s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,9 Pr 7 we ex 7 ane 7 2 5 Ys Oe,1,0.0,0.073,0.134,0.499,0.084,"#b6b7af,#797269,#2c2a27",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,76,609.46,617.48,8.02,https://youtu.be/3RNr0rflCUU?t=609s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,i's Ls fF ne of Le rf SD,1,0.0,0.06,0.254,0.529,0.063,"#847d78,#b7bab2,#2a2626",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,77,617.48,625.5,8.02,https://youtu.be/3RNr0rflCUU?t=617s,melt_wax,process,1,0.5,Pouring wax.,Lo,0,0.0,0.023,0.0,0.505,0.093,"#abaaa7,#8f756f,#1e1c1a",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,78,625.5,633.52,8.02,https://youtu.be/3RNr0rflCUU?t=626s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,ra 4 2 taal Ebea eT 9,1,0.0,0.055,0.276,0.466,0.093,"#a9a19b,#72645c,#232121",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,79,633.52,641.54,8.02,https://youtu.be/3RNr0rflCUU?t=634s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,yout ama eS,1,0.0,0.044,0.16,0.498,0.077,"#aba69e,#171d25,#766e64",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,81,649.56,657.58,8.02,https://youtu.be/3RNr0rflCUU?t=650s,melt_wax,process,1,0.6,Host talks to camera (business vlog).,va nf. we. te ek? ny Ars OGD ve eett 7 id hey Me 3 ea Uae WARY art ie hata Ff rh,1,0.0,0.052,0.231,0.505,0.06,"#a9abaa,#868685,#5a504b",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,82,657.58,665.6,8.02,https://youtu.be/3RNr0rflCUU?t=658s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,ae,0,0.0,0.031,0.0,0.531,0.076,"#b7b1a7,#8f857b,#2f292b",1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,83,665.6,673.62,8.02,https://youtu.be/3RNr0rflCUU?t=666s,melt_wax,process,1,0.5,Melting wax in the silver urn melter.,Lat,0,0.0,0.041,0.269,0.476,0.106,"#888175,#1c1f22,#b1a89a",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,9,71.61,79.57,7.96,https://youtu.be/3TuI66FMaRo?t=72s,melt_wax,process,1,0.5,White wax melting in the pot.,Ip 6 sf ke te pote Ps,1,0.0,0.151,0.356,0.541,0.066,"#2e3230,#dad6d0,#a39794",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,10,79.57,87.52,7.95,https://youtu.be/3TuI66FMaRo?t=80s,melt_wax,process,1,0.5,Pot of melted wax.,Oe 7 im Vi pias eee,1,0.0,0.158,0.362,0.537,0.065,"#262927,#e2e1db,#a09793",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,14,111.39,119.35,7.96,https://youtu.be/3TuI66FMaRo?t=111s,melt_wax,process,1,0.45,Double-boiler pot.,"ke, in itis fe Me ceitas PP ae oats ont",1,0.0,0.196,0.336,0.624,0.073,"#e0ddd8,#a38f7b,#39322a",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,38,303.48,311.47,7.99,https://youtu.be/40mkiCY8uMM?t=303s,melt_wax,process,1,0.5,Melting wax in the metal melter.,3 cs fe,0,0.0,0.202,0.049,0.408,0.042,"#615e5a,#9b9a96,#21231f",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,39,311.47,319.45,7.98,https://youtu.be/40mkiCY8uMM?t=311s,melt_wax,process,1,0.5,Melting wax in the metal melter.,pee,0,0.0,0.222,0.0,0.411,0.048,"#656260,#a19e9c,#242322",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,40,319.45,327.44,7.99,https://youtu.be/40mkiCY8uMM?t=319s,melt_wax,process,1,0.5,Melting wax in the metal melter.,aul te,0,0.0,0.236,0.014,0.429,0.037,"#6c6b68,#a4a3a0,#292a26",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,41,327.44,335.42,7.98,https://youtu.be/40mkiCY8uMM?t=327s,melt_wax,process,1,0.5,Melting wax in the metal melter.,anit,0,0.0,0.222,0.036,0.4,0.046,"#615e59,#a19f9c,#1f1e1e",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,42,335.42,343.41,7.99,https://youtu.be/40mkiCY8uMM?t=335s,melt_wax,process,1,0.5,Pouring wax into the rows of mini tins.,Las,0,0.0,0.215,0.034,0.392,0.046,"#5d5b58,#9b9995,#1d1d1d",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,43,343.41,351.4,7.99,https://youtu.be/40mkiCY8uMM?t=343s,melt_wax,process,1,0.5,Melting wax in the metal melter.,tees,0,0.0,0.209,0.0,0.389,0.071,"#5c5652,#9b938f,#1f1d1e",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,12,96.92,105.0,8.08,https://youtu.be/4hYoRmRDBKs?t=97s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,Ma men OH of bey 7 we 3,1,0.0,0.104,0.0,0.291,0.096,"#171615,#73605d,#e1ccd4",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,13,105.0,113.08,8.08,https://youtu.be/4hYoRmRDBKs?t=105s,melt_wax,process,1,0.45,Pouring melted wax.,Ein ee! ee an fF ar Aa at,1,0.0,0.112,0.078,0.298,0.105,"#1c1916,#6b5853,#dcc5ca",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,14,113.08,121.15,8.07,https://youtu.be/4hYoRmRDBKs?t=113s,melt_wax,process,1,0.4,Stirring the wax pot.,Fee ing ly Cia ae Se,1,0.0,0.085,0.058,0.271,0.107,"#181415,#655152,#d7becc",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,15,121.15,129.23,8.08,https://youtu.be/4hYoRmRDBKs?t=121s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,7 AV as Se,1,0.0,0.09,0.041,0.267,0.104,"#191414,#655254,#dac3d2",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,16,129.23,137.31,8.08,https://youtu.be/4hYoRmRDBKs?t=129s,melt_wax,process,1,0.45,Pouring melted wax.,vo 7 4 4 vi,1,0.0,0.04,0.0,0.36,0.095,"#2b2321,#706760,#9c9fa0",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,17,137.31,145.38,8.07,https://youtu.be/4hYoRmRDBKs?t=137s,melt_wax,process,1,0.4,Stirring the wax pot.,wi ee 4,0,0.0,0.034,0.045,0.366,0.092,"#2c231f,#6c655f,#a1a3a2",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,18,145.38,153.46,8.08,https://youtu.be/4hYoRmRDBKs?t=145s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,ha se,0,0.0,0.086,0.253,0.283,0.092,"#191917,#656660,#d0d2ce",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,21,169.62,177.69,8.07,https://youtu.be/4hYoRmRDBKs?t=170s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,og See ha ee,1,0.0,0.111,0.019,0.292,0.076,"#1a1a17,#65635d,#d0cfc9",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,24,193.85,201.92,8.07,https://youtu.be/4hYoRmRDBKs?t=194s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,Na ete 2 We of Py bj at,1,0.0,0.109,0.0,0.38,0.032,"#625e5d,#18191b,#b7b8b4",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,25,201.92,210.0,8.08,https://youtu.be/4hYoRmRDBKs?t=202s,melt_wax,process,1,0.45,Pouring melted wax.,wifi ey,0,0.0,0.114,0.015,0.38,0.032,"#666260,#1d1e1f,#bebfbc",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,26,210.0,218.08,8.08,https://youtu.be/4hYoRmRDBKs?t=210s,melt_wax,process,1,0.4,Stirring the wax pot.,ia tt 4 SNE aq oS Ei if oe,1,0.0,0.114,0.036,0.382,0.037,"#65605d,#1e1c1d,#bcbcb8",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,27,218.08,226.15,8.07,https://youtu.be/4hYoRmRDBKs?t=218s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,ae,0,0.0,0.12,0.0,0.378,0.028,"#626061,#1a1b1d,#b8bab8",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,29,234.23,242.31,8.08,https://youtu.be/4hYoRmRDBKs?t=234s,melt_wax,process,1,0.4,Stirring the wax pot.,yt ee IN hepa haf if 3,1,0.0,0.115,0.029,0.327,0.133,"#67614f,#161411,#c0bea6",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,30,242.31,250.38,8.07,https://youtu.be/4hYoRmRDBKs?t=242s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,fl ii 2 sii,1,0.0,0.116,0.044,0.33,0.139,"#686351,#12110f,#c5c5b1",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,31,250.38,258.46,8.08,https://youtu.be/4hYoRmRDBKs?t=250s,melt_wax,process,1,0.45,Pouring melted wax.,Toe ee an,1,0.0,0.115,0.0,0.337,0.138,"#6c6553,#181612,#c7c5af",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,32,258.46,266.54,8.08,https://youtu.be/4hYoRmRDBKs?t=258s,melt_wax,process,1,0.4,Stirring the wax pot.,7 Hi 2,0,0.0,0.096,0.043,0.305,0.137,"#5f5948,#100f0d,#bcb99e",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,33,266.54,274.62,8.08,https://youtu.be/4hYoRmRDBKs?t=267s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,wa ie eat ff 2 7 lll es,1,0.0,0.107,0.019,0.303,0.135,"#645d4a,#151310,#bfbca4",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,35,282.69,290.77,8.08,https://youtu.be/4hYoRmRDBKs?t=283s,melt_wax,process,1,0.4,Stirring the wax pot.,ii aT Ne 4 5 an ee oe Pe,1,0.0,0.125,0.0,0.292,0.147,"#5f5c48,#14130e,#bab794",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,36,290.77,298.85,8.08,https://youtu.be/4hYoRmRDBKs?t=291s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,es eon te,1,0.0,0.145,0.182,0.296,0.163,"#191711,#605a38,#c4bd7f",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,37,298.85,306.92,8.07,https://youtu.be/4hYoRmRDBKs?t=299s,melt_wax,process,1,0.45,Pouring melted wax.,ie gant,0,0.0,0.122,0.266,0.324,0.178,"#171714,#756e54,#c7bd90",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,38,306.92,315.0,8.08,https://youtu.be/4hYoRmRDBKs?t=307s,melt_wax,process,1,0.4,Stirring the wax pot.,See eo in ot 4,1,0.0,0.077,0.0,0.335,0.168,"#67624e,#0e0e0b,#b4ad72",1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,39,315.0,323.08,8.08,https://youtu.be/4hYoRmRDBKs?t=315s,melt_wax,process,1,0.45,Melting wax in a large metal pot (overhead).,yy gel 4 ae IL ae er hee Oe apa ae So,1,0.0,0.131,0.034,0.389,0.182,"#433d33,#a08f4d,#afada4",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,8,63.58,71.53,7.95,https://youtu.be/5SulILZNPEI?t=64s,melt_wax,process,1,0.45,at melter pot,yore sg lf,1,0.0,0.048,0.037,0.382,0.119,"#5f5b5b,#372f31,#c5ae8d",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,9,71.53,79.47,7.94,https://youtu.be/5SulILZNPEI?t=72s,melt_wax,process,1,0.5,tending melter,sao se,0,0.0,0.045,0.0,0.381,0.12,"#5f5b5c,#372f32,#c3ad8b",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,13,103.32,111.26,7.94,https://youtu.be/5SulILZNPEI?t=103s,melt_wax,process,1,0.5,at melter pot,oie om ee,1,0.0,0.052,0.0,0.384,0.118,"#5f5b5c,#373032,#c5ae8b",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,14,111.26,119.21,7.95,https://youtu.be/5SulILZNPEI?t=111s,melt_wax,process,1,0.45,tending melter,,0,0.0,0.049,0.029,0.377,0.123,"#605c5c,#332c32,#c3ad88",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,16,127.16,135.11,7.95,https://youtu.be/5SulILZNPEI?t=127s,melt_wax,process,1,0.55,stirring melter,fh ie we BB,1,0.0,0.042,0.013,0.382,0.118,"#605b5c,#372f32,#c4ae89",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,17,135.11,143.05,7.94,https://youtu.be/5SulILZNPEI?t=135s,melt_wax,process,1,0.55,tending melter,ae,0,0.0,0.053,0.0,0.381,0.119,"#605b5b,#352d30,#c3ad8a",1,,
