video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,47,375.0,382.98,7.98,https://youtu.be/0HfXl244xc4?t=375s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.009,0.11,0.469,0.24,"#998868,#6d5222,#f2c941",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,48,382.98,390.96,7.98,https://youtu.be/0HfXl244xc4?t=383s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.004,0.004,0.504,0.208,"#806d50,#acad90,#f3ca41",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,49,390.96,398.94,7.98,https://youtu.be/0HfXl244xc4?t=391s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.006,0.0,0.502,0.208,"#7e6c4f,#abac8f,#f3ca41",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,50,398.94,406.91,7.97,https://youtu.be/0HfXl244xc4?t=399s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.099,0.502,0.218,"#b4a36f,#7e6837,#1f1c18",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,51,406.91,414.89,7.98,https://youtu.be/0HfXl244xc4?t=407s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.07,0.49,0.208,"#a0906f,#674f34,#f3c841",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,52,414.89,422.87,7.98,https://youtu.be/0HfXl244xc4?t=415s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.017,0.0,0.47,0.212,"#9a8867,#5e422d,#f4c741",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,53,422.87,430.85,7.98,https://youtu.be/0HfXl244xc4?t=423s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.004,0.091,0.518,0.21,"#aca07d,#7b6748,#f3cb41",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,54,430.85,438.83,7.98,https://youtu.be/0HfXl244xc4?t=431s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.014,0.061,0.511,0.232,"#9b8c69,#67532c,#dfb82e",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,55,438.83,446.81,7.98,https://youtu.be/0HfXl244xc4?t=439s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.007,0.0,0.557,0.235,"#a89c7a,#7e6a3e,#f3c93e",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,56,446.81,454.79,7.98,https://youtu.be/0HfXl244xc4?t=447s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.0,0.059,0.455,0.095,"#7b6a4c,#9f9673,#4f3a24",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,57,454.79,462.77,7.98,https://youtu.be/0HfXl244xc4?t=455s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.005,0.0,0.439,0.109,"#826e51,#584028,#a59a7a",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,58,462.77,470.74,7.97,https://youtu.be/0HfXl244xc4?t=463s,decorate_finish,finish,1,0.5,Waiting/curing (on-screen timer).,ay if ai 7 ely 2 ay ie EG Vi al,1,0.0,0.023,0.032,0.514,0.119,"#978668,#736244,#a5baa4",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,59,470.74,478.72,7.98,https://youtu.be/0HfXl244xc4?t=471s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.004,0.08,0.443,0.095,"#817053,#a2967a,#5c482d",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,60,478.72,486.7,7.98,https://youtu.be/0HfXl244xc4?t=479s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.0,0.482,0.093,"#715f43,#938263,#b3b99f",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,61,486.7,494.68,7.98,https://youtu.be/0HfXl244xc4?t=487s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.031,0.468,0.091,"#887759,#655439,#a8ab86",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,62,494.68,502.66,7.98,https://youtu.be/0HfXl244xc4?t=495s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.014,0.479,0.089,"#8e7d5f,#66563b,#b2b590",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,63,502.66,510.64,7.98,https://youtu.be/0HfXl244xc4?t=503s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.0,0.485,0.089,"#8c7b5d,#635338,#b1b590",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,64,510.64,518.62,7.98,https://youtu.be/0HfXl244xc4?t=511s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",ws vat ful bh ij Hy she Te,1,0.0,0.022,0.047,0.459,0.09,"#837254,#a49e7c,#56442c",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,65,518.62,526.6,7.98,https://youtu.be/0HfXl244xc4?t=519s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.0,0.489,0.091,"#907f61,#665539,#adb08d",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,66,526.6,534.57,7.97,https://youtu.be/0HfXl244xc4?t=527s,decorate_finish,finish,1,0.5,Waiting/curing (on-screen timer).,oe wer,0,0.0,0.013,0.072,0.461,0.095,"#635139,#867559,#a3a78d",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,67,534.57,542.55,7.98,https://youtu.be/0HfXl244xc4?t=535s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.001,0.113,0.449,0.095,"#907f60,#66553a,#b8bca1",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,68,542.55,550.53,7.98,https://youtu.be/0HfXl244xc4?t=543s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.019,0.0,0.469,0.111,"#7d6949,#a19778,#140f09",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,69,550.53,558.51,7.98,https://youtu.be/0HfXl244xc4?t=551s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.005,0.064,0.479,0.094,"#897556,#a39875,#674f35",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,70,558.51,566.49,7.98,https://youtu.be/0HfXl244xc4?t=559s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",hah ult ae,1,0.0,0.031,0.098,0.475,0.157,"#896f35,#a79877,#312312",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,71,566.49,574.47,7.98,https://youtu.be/0HfXl244xc4?t=566s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.003,0.0,0.449,0.09,"#a39b79,#5b482e,#807052",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,72,574.47,582.45,7.98,https://youtu.be/0HfXl244xc4?t=574s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",WN ie Oa:,1,0.0,0.013,0.117,0.45,0.144,"#856c38,#a89b78,#130f0d",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,73,582.45,590.43,7.98,https://youtu.be/0HfXl244xc4?t=582s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.001,0.0,0.515,0.09,"#948365,#6c5c40,#b3b693",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,74,590.43,598.4,7.97,https://youtu.be/0HfXl244xc4?t=590s,decorate_finish,finish,1,0.5,Waiting/curing (on-screen timer).,,0,0.0,0.009,0.08,0.477,0.112,"#89775a,#4f3d28,#a9ae92",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,75,598.4,606.38,7.98,https://youtu.be/0HfXl244xc4?t=598s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.009,0.083,0.465,0.088,"#7e6c4f,#9d9273,#5a452b",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,76,606.38,614.36,7.98,https://youtu.be/0HfXl244xc4?t=606s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.014,0.0,0.502,0.092,"#9a8969,#786549,#b3b496",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,77,614.36,622.34,7.98,https://youtu.be/0HfXl244xc4?t=614s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.016,0.014,0.474,0.089,"#837254,#9f9473,#614e35",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,78,622.34,630.32,7.98,https://youtu.be/0HfXl244xc4?t=622s,decorate_finish,finish,1,0.5,Waiting/curing (on-screen timer).,ee ee ME es al at dl if,1,0.0,0.032,0.04,0.52,0.095,"#968362,#afa885,#635743",1,,
0HfXl244xc4,https://www.youtube.com/watch?v=0HfXl244xc4,Sinkholes in Candles? Here’s How to Fix Them FAST!,750.0,storyboard,79,630.32,638.3,7.98,https://youtu.be/0HfXl244xc4?t=630s,decorate_finish,finish,1,0.5,"Overhead: fixing candle sinkholes (poking holes, heat-gun on the top).",,0,0.0,0.014,0.0,0.43,0.088,"#7b694c,#9b8f71,#45311c",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,2,16.04,24.06,8.02,https://youtu.be/0gk3NsmJa7k?t=16s,decorate_finish,finish,1,0.5,Decorating the candles with pine sprigs/berries.,"Pe ee pe SEGRE, teet",1,0.0,0.214,0.0,0.451,0.049,"#51483d,#7e7366,#c3b4a6",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,10,80.2,88.22,8.02,https://youtu.be/0gk3NsmJa7k?t=80s,decorate_finish,finish,1,0.5,Decorating the candles with pine sprigs/berries.,LoS Soe,0,0.0,0.031,0.0,0.448,0.139,"#665334,#a99680,#8a7552",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,14,112.28,120.3,8.02,https://youtu.be/0gk3NsmJa7k?t=112s,decorate_finish,finish,1,0.5,Decorating the candles with pine sprigs/berries.,ae Vig 4 3,1,0.0,0.206,0.114,0.426,0.098,"#81725a,#4b3f2a,#bcac9e",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,18,144.36,152.38,8.02,https://youtu.be/0gk3NsmJa7k?t=144s,decorate_finish,finish,1,0.5,Decorating the candles with pine sprigs/berries.,Se ts OD saves yA ai oe,1,0.0,0.26,0.238,0.474,0.127,"#cebb9c,#554625,#887752",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,22,176.44,184.46,8.02,https://youtu.be/0gk3NsmJa7k?t=176s,decorate_finish,finish,1,0.5,Decorating the candles with pine sprigs/berries.,fe,0,0.0,0.128,0.192,0.389,0.105,"#6f614f,#403424,#999590",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,37,296.75,304.77,8.02,https://youtu.be/0gk3NsmJa7k?t=297s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,Sh ati 5 4 Me,1,0.0,0.178,0.117,0.403,0.068,"#ae9e93,#6f6056,#3f3229",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,38,304.77,312.79,8.02,https://youtu.be/0gk3NsmJa7k?t=305s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,OP,0,0.0,0.135,0.229,0.455,0.102,"#c8b9aa,#4f473a,#84786b",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,39,312.79,320.81,8.02,https://youtu.be/0gk3NsmJa7k?t=313s,decorate_finish,finish,1,0.5,Rows of winter candles setting.,mS,0,0.0,0.126,0.029,0.518,0.053,"#cbbcae,#51493c,#86796e",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,40,320.81,328.83,8.02,https://youtu.be/0gk3NsmJa7k?t=321s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,PX ES 4,0,0.0,0.077,0.0,0.513,0.056,"#c4b3a6,#50483b,#86786c",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,41,328.83,336.85,8.02,https://youtu.be/0gk3NsmJa7k?t=329s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,,0,0.0,0.156,0.031,0.51,0.058,"#534a3b,#cabaac,#897c6f",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,50,401.01,409.03,8.02,https://youtu.be/0gk3NsmJa7k?t=401s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,,0,0.0,0.174,0.062,0.431,0.07,"#4e4436,#7f7267,#c1b3a6",1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,51,409.03,417.05,8.02,https://youtu.be/0gk3NsmJa7k?t=409s,decorate_finish,finish,1,0.5,Decorating the candle tops with pine sprigs / botanicals.,SRS,0,0.0,0.165,0.036,0.429,0.073,"#524837,#857769,#c7b8a9",1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,33,263.07,271.04,7.97,https://youtu.be/0tS8V3Gj9C0?t=263s,decorate_finish,finish,1,0.5,Working the rows of candles (filling/labelling).,"7 7 7 Lt ih yr st ny Sy Ae it fi Wt ey At ad 5 ae ae ho spe yma 5 ele ee Thy LE 0 tO AAO PT ew fut Ve ee oO wu Lately IV al8o been trying to We bigger or all aK,",1,0.0,0.324,0.245,0.495,0.07,"#86847f,#d3d9d5,#3f3c36",1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,6,48.29,56.34,8.05,https://youtu.be/0vn32fue7lg?t=48s,decorate_finish,finish,1,0.4,Mixing in colourful sprinkles; scale.,Fao,0,0.0,0.07,0.221,0.533,0.146,"#93785e,#c5b8b2,#624126",1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,7,56.34,64.39,8.05,https://youtu.be/0vn32fue7lg?t=56s,decorate_finish,finish,1,0.4,White mixture in a bowl.,fe,0,0.0,0.026,0.109,0.581,0.111,"#b8b2b4,#513f2b,#837667",1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,8,64.39,72.44,8.05,https://youtu.be/0vn32fue7lg?t=64s,decorate_finish,finish,1,0.45,A white candle with colourful sprinkles (overhead).,,0,0.0,0.032,0.0,0.548,0.104,"#c4bdbd,#504543,#93847a",1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,23,185.12,193.17,8.05,https://youtu.be/0vn32fue7lg?t=185s,decorate_finish,finish,1,0.4,Hands with the finished vessel.,Oo,0,0.0,0.023,0.072,0.582,0.092,"#beb8bb,#91878f,#563e26",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,2,16.2,24.3,8.1,https://youtu.be/1-44rrfu7kc?t=16s,decorate_finish,finish,1,0.5,Painting a Christmas design (a house) onto the white wax surface.,"od sccm Pe 7 iv, uy ag ee. Poy re me oe ry",1,0.0,0.031,0.092,0.539,0.161,"#6c5337,#d8b9ad,#9a7951",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,3,24.3,32.4,8.1,https://youtu.be/1-44rrfu7kc?t=24s,decorate_finish,finish,1,0.5,Decorating/painting the white candle surface.,,0,0.0,0.013,0.112,0.53,0.157,"#9c7c5a,#6b523c,#dcb6ae",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,4,32.4,40.5,8.1,https://youtu.be/1-44rrfu7kc?t=32s,decorate_finish,finish,1,0.5,A painted design on the candle.,ne wy Va is Aas 4 8 7 Tt 2 Ces 4 om! is ss 4 eo 4 ta mp Oy 4 SN. 5 tw lia,1,0.0,0.015,0.129,0.53,0.165,"#72563e,#9b7c57,#dbb7ac",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,5,40.5,48.6,8.1,https://youtu.be/1-44rrfu7kc?t=40s,decorate_finish,finish,1,0.45,Gold bowl and a metal bowl of melted wax.,"ee ak ta Sy St ibe THN of 4 oe uo, ye ES",1,0.0,0.022,0.132,0.516,0.174,"#967351,#dbbab1,#593f2c",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,6,48.6,56.7,8.1,https://youtu.be/1-44rrfu7kc?t=49s,decorate_finish,finish,1,0.5,"Adding coloured-wax designs (house, tree).","iy BE 9 wy? he, 4 4 ay te 5 7 7 7 ss",1,0.0,0.031,0.162,0.516,0.186,"#926f4c,#d9b59e,#5b3f26",1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,7,56.7,64.8,8.1,https://youtu.be/1-44rrfu7kc?t=57s,decorate_finish,finish,1,0.5,Painting designs onto the candle.,"7 oe rh ayy Fe 2 ri ns Pr el, 3 Sak Sv wu ay bee oe 7 eee Jie, Ont ee ALS Avi",1,0.333,0.052,0.164,0.548,0.172,"#7a5640,#dfa0c0,#c58792",1,,
