video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,keep,filter_reason,validation_flags
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,5,38.93,46.71,7.78,https://youtu.be/8PZQhTp_67E?t=39s,other_unclear,aux,0,0.45,Burn guidance: 'Burn until wax is melted to all edges'; hands beside the candle.,"Burn guidance: 'Burn until wax is melted to all edges'; hands beside the candle. aux phase, ~36% in, 0:38–0:46.",,0,1,,
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,6,46.71,54.5,7.79,https://youtu.be/8PZQhTp_67E?t=47s,other_unclear,aux,0,0.45,Safety guidance about not moving a lit candle / using a heat-resistant surface.,"Safety guidance about not moving a lit candle / using a heat-resistant surface. aux phase, ~43% in, 0:46–0:54.",,0,1,,
HXX8_QF8jcE,https://www.youtube.com/watch?v=HXX8_QF8jcE,Gradient candle making full tutorial ( soy wax & beeswax ) DIY at home | handmade | craft | layer,160.0,storyboard,15,120.0,128.0,8.0,https://youtu.be/HXX8_QF8jcE?t=120s,other_unclear,aux,0,0.35,Black moulds; tan wax pieces.,"Black moulds; tan wax pieces. aux phase, ~75% in, 2:00–2:08.",,0,1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,6,48.0,56.0,8.0,https://youtu.be/PmWPYjBXB0s?t=48s,other_unclear,aux,0,0.4,Wood-wick melt-pool close-up (burning-care).,"Wood-wick melt-pool close-up (burning-care). aux phase, ~38% in, 0:48–0:56. Terminology: tunneling.",,0,1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,7,56.0,64.0,8.0,https://youtu.be/PmWPYjBXB0s?t=56s,other_unclear,aux,0,0.4,Amber candle and brand cards.,"Amber candle and brand cards. aux phase, ~44% in, 0:56–1:04.",,0,1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,8,64.0,72.0,8.0,https://youtu.be/PmWPYjBXB0s?t=64s,other_unclear,aux,0,0.4,Hand tending the lit candle (care).,"Hand tending the lit candle (care). aux phase, ~50% in, 1:04–1:12.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,1,7.88,15.75,7.87,https://youtu.be/R-xUB9bCs_4?t=8s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~4% in, 0:07–0:15.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,2,15.75,23.62,7.87,https://youtu.be/R-xUB9bCs_4?t=16s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~8% in, 0:15–0:23.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,3,23.62,31.5,7.88,https://youtu.be/R-xUB9bCs_4?t=24s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~12% in, 0:23–0:31.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,4,31.5,39.38,7.88,https://youtu.be/R-xUB9bCs_4?t=32s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~17% in, 0:31–0:39.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,5,39.38,47.25,7.87,https://youtu.be/R-xUB9bCs_4?t=39s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~21% in, 0:39–0:47.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,6,47.25,55.12,7.87,https://youtu.be/R-xUB9bCs_4?t=47s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~25% in, 0:47–0:55.",,0,1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,7,55.12,63.0,7.88,https://youtu.be/R-xUB9bCs_4?t=55s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,"Overhead amber-wax tin shown (wick-changing demo). aux phase, ~29% in, 0:55–1:03.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,2,15.91,23.86,7.95,https://youtu.be/f1l30y3gm84?t=16s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~3% in, 0:15–0:23.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,5,39.77,47.73,7.96,https://youtu.be/f1l30y3gm84?t=40s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~8% in, 0:39–0:47.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,8,63.64,71.59,7.95,https://youtu.be/f1l30y3gm84?t=64s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~12% in, 1:03–1:11.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,14,111.36,119.32,7.96,https://youtu.be/f1l30y3gm84?t=111s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~21% in, 1:51–1:59.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,20,159.09,167.05,7.96,https://youtu.be/f1l30y3gm84?t=159s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~30% in, 2:39–2:47.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,23,182.95,190.91,7.96,https://youtu.be/f1l30y3gm84?t=183s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"Scraping/cleaning hardened wax from the container (ASMR). aux phase, ~35% in, 3:02–3:10.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,24,190.91,198.86,7.95,https://youtu.be/f1l30y3gm84?t=191s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~36% in, 3:10–3:18.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,25,198.86,206.82,7.96,https://youtu.be/f1l30y3gm84?t=199s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~38% in, 3:18–3:26.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,43,342.05,350.0,7.95,https://youtu.be/f1l30y3gm84?t=342s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~65% in, 5:42–5:50.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,46,365.91,373.86,7.95,https://youtu.be/f1l30y3gm84?t=366s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~70% in, 6:05–6:13.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,47,373.86,381.82,7.96,https://youtu.be/f1l30y3gm84?t=374s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~71% in, 6:13–6:21.",,0,1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,48,381.82,389.77,7.95,https://youtu.be/f1l30y3gm84?t=382s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"Scraping/cleaning hardened wax from the metal trough (ASMR). aux phase, ~73% in, 6:21–6:29.",,0,1,,
ik4FhLsmJ24,https://www.youtube.com/watch?v=ik4FhLsmJ24,WoodWick® Candle Care - Tips for using candles with Hearthwick® Flame,146.0,storyboard,3,24.33,32.44,8.11,https://youtu.be/ik4FhLsmJ24?t=24s,other_unclear,aux,0,0.45,"Hands break/trim the burnt wooden wick on the cooled candle (care, not making).","Hands break/trim the burnt wooden wick on the cooled candle (care, not making). aux phase, ~17% in, 0:24–0:32. Terminology: wood wick.",,0,1,,
ik4FhLsmJ24,https://www.youtube.com/watch?v=ik4FhLsmJ24,WoodWick® Candle Care - Tips for using candles with Hearthwick® Flame,146.0,storyboard,4,32.44,40.56,8.12,https://youtu.be/ik4FhLsmJ24?t=32s,other_unclear,aux,0,0.45,Continued wick maintenance on the candle.,"Continued wick maintenance on the candle. aux phase, ~22% in, 0:32–0:40.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,1,8.08,16.16,8.08,https://youtu.be/vnL7IzFaKUY?t=8s,other_unclear,aux,0,0.4,"Overhead hands inspect/wipe the green candle to show frosting (educational, not a build step).","Overhead hands inspect/wipe the green candle to show frosting (educational, not a build step). aux phase, ~3% in, 0:08–0:16.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,2,16.16,24.24,8.08,https://youtu.be/vnL7IzFaKUY?t=16s,other_unclear,aux,0,0.4,Handling the green candle to demonstrate the frosted surface.,"Handling the green candle to demonstrate the frosted surface. aux phase, ~5% in, 0:16–0:24. Terminology: frosting.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,3,24.24,32.32,8.08,https://youtu.be/vnL7IzFaKUY?t=24s,other_unclear,aux,0,0.4,Inspecting the candle glass for frosting.,"Inspecting the candle glass for frosting. aux phase, ~8% in, 0:24–0:32.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,4,32.32,40.41,8.09,https://youtu.be/vnL7IzFaKUY?t=32s,other_unclear,aux,0,0.4,Wiping the outside of the candle glass.,"Wiping the outside of the candle glass. aux phase, ~11% in, 0:32–0:40.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,5,40.41,48.49,8.08,https://youtu.be/vnL7IzFaKUY?t=40s,other_unclear,aux,0,0.4,Examining the frosted green candle.,"Examining the frosted green candle. aux phase, ~14% in, 0:40–0:48. Terminology: frosting.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,6,48.49,56.57,8.08,https://youtu.be/vnL7IzFaKUY?t=48s,other_unclear,aux,0,0.4,Handling the candle to show the defect.,"Handling the candle to show the defect. aux phase, ~16% in, 0:48–0:56.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,7,56.57,64.65,8.08,https://youtu.be/vnL7IzFaKUY?t=57s,other_unclear,aux,0,0.4,Continued inspection of the candle surface.,"Continued inspection of the candle surface. aux phase, ~19% in, 0:56–1:04.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,8,64.65,72.73,8.08,https://youtu.be/vnL7IzFaKUY?t=65s,other_unclear,aux,0,0.4,Overhead inspection of the frosted candle.,"Overhead inspection of the frosted candle. aux phase, ~22% in, 1:04–1:12. Terminology: frosting.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,9,72.73,80.81,8.08,https://youtu.be/vnL7IzFaKUY?t=73s,other_unclear,aux,0,0.4,Wiping/cleaning the candle glass.,"Wiping/cleaning the candle glass. aux phase, ~24% in, 1:12–1:20.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,10,80.81,88.89,8.08,https://youtu.be/vnL7IzFaKUY?t=81s,other_unclear,aux,0,0.4,Examining the frosting on the green candle.,"Examining the frosting on the green candle. aux phase, ~27% in, 1:20–1:28.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,11,88.89,96.97,8.08,https://youtu.be/vnL7IzFaKUY?t=89s,other_unclear,aux,0,0.4,Handling the candle for the camera.,"Handling the candle for the camera. aux phase, ~30% in, 1:28–1:36.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,12,96.97,105.05,8.08,https://youtu.be/vnL7IzFaKUY?t=97s,other_unclear,aux,0,0.4,Inspecting the candle surface.,"Inspecting the candle surface. aux phase, ~32% in, 1:36–1:45.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,13,105.05,113.14,8.09,https://youtu.be/vnL7IzFaKUY?t=105s,other_unclear,aux,0,0.4,Continued demonstration of frosting.,"Continued demonstration of frosting. aux phase, ~35% in, 1:45–1:53.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,14,113.14,121.22,8.08,https://youtu.be/vnL7IzFaKUY?t=113s,other_unclear,aux,0,0.4,Examining the green candle.,"Examining the green candle. aux phase, ~38% in, 1:53–2:01.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,15,121.22,129.3,8.08,https://youtu.be/vnL7IzFaKUY?t=121s,other_unclear,aux,0,0.4,Handling the frosted candle.,"Handling the frosted candle. aux phase, ~41% in, 2:01–2:09. Terminology: frosting.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,16,129.3,137.38,8.08,https://youtu.be/vnL7IzFaKUY?t=129s,other_unclear,aux,0,0.4,Inspecting the candle glass.,"Inspecting the candle glass. aux phase, ~43% in, 2:09–2:17.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,17,137.38,145.46,8.08,https://youtu.be/vnL7IzFaKUY?t=137s,other_unclear,aux,0,0.4,Demonstrating frosting on the candle.,"Demonstrating frosting on the candle. aux phase, ~46% in, 2:17–2:25.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,18,145.46,153.54,8.08,https://youtu.be/vnL7IzFaKUY?t=145s,other_unclear,aux,0,0.4,Wiping the candle to reveal frosting.,"Wiping the candle to reveal frosting. aux phase, ~49% in, 2:25–2:33.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,19,153.54,161.62,8.08,https://youtu.be/vnL7IzFaKUY?t=154s,other_unclear,aux,0,0.4,Examining the candle surface.,"Examining the candle surface. aux phase, ~51% in, 2:33–2:41.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,20,161.62,169.7,8.08,https://youtu.be/vnL7IzFaKUY?t=162s,other_unclear,aux,0,0.4,Handling the green candle.,"Handling the green candle. aux phase, ~54% in, 2:41–2:49.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,21,169.7,177.78,8.08,https://youtu.be/vnL7IzFaKUY?t=170s,other_unclear,aux,0,0.4,Inspecting the frosted candle.,"Inspecting the frosted candle. aux phase, ~57% in, 2:49–2:57. Terminology: frosting.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,22,177.78,185.86,8.08,https://youtu.be/vnL7IzFaKUY?t=178s,other_unclear,aux,0,0.4,Continued inspection of the candle.,"Continued inspection of the candle. aux phase, ~59% in, 2:57–3:05.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,23,185.86,193.95,8.09,https://youtu.be/vnL7IzFaKUY?t=186s,other_unclear,aux,0,0.4,The green wooden-wick candle shown on the tray.,"The green wooden-wick candle shown on the tray. aux phase, ~62% in, 3:05–3:13.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,24,193.95,202.03,8.08,https://youtu.be/vnL7IzFaKUY?t=194s,other_unclear,aux,0,0.4,Host examines the candle; caption about candle making.,"Host examines the candle; caption about candle making. aux phase, ~65% in, 3:13–3:22.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,25,202.03,210.11,8.08,https://youtu.be/vnL7IzFaKUY?t=202s,other_unclear,aux,0,0.4,Inspecting the candle with both hands.,"Inspecting the candle with both hands. aux phase, ~68% in, 3:22–3:30.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,26,210.11,218.19,8.08,https://youtu.be/vnL7IzFaKUY?t=210s,other_unclear,aux,0,0.4,Continued candle inspection.,"Continued candle inspection. aux phase, ~70% in, 3:30–3:38.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,27,218.19,226.27,8.08,https://youtu.be/vnL7IzFaKUY?t=218s,other_unclear,aux,0,0.4,Host turns the candle to show frosting.,"Host turns the candle to show frosting. aux phase, ~73% in, 3:38–3:46.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,28,226.27,234.35,8.08,https://youtu.be/vnL7IzFaKUY?t=226s,other_unclear,aux,0,0.4,Examining the candle by hand.,"Examining the candle by hand. aux phase, ~76% in, 3:46–3:54.",,0,1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,29,234.35,242.43,8.08,https://youtu.be/vnL7IzFaKUY?t=234s,other_unclear,aux,0,0.4,Host holds the green candles.,"Host holds the green candles. aux phase, ~78% in, 3:54–4:02.",,0,1,,
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,0,0.0,8.09,8.09,https://youtu.be/zMPeUFFWSck?t=0s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,"Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making). aux phase, ~0% in, 0:00–0:08.",,0,1,,
zMPeUFFWSck,https://www.youtube.com/watch?v=zMPeUFFWSck,PILLAR CANDLE BURNING TIPS | Melt - Hug - Trim,89.0,storyboard,1,8.09,16.18,8.09,https://youtu.be/zMPeUFFWSck?t=8s,other_unclear,aux,0,0.4,Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making).,"Hands gently 'hug'/press the warm sides of a lit pink pillar candle - a burning-care technique (not candle making). aux phase, ~9% in, 0:08–0:16.",,0,1,,
