video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
GAh9lQmaEvI,https://www.youtube.com/watch?v=GAh9lQmaEvI,How to make scented candles at home step by step,135.0,storyboard,10,79.41,87.35,7.94,https://youtu.be/GAh9lQmaEvI?t=79s,add_fragrance,process,1,0.6,dropper adding essential oils,"dropper adding essential oils. process phase, ~59% in, 1:19–1:27.",,0,,,,,,,1,,
GAh9lQmaEvI,https://www.youtube.com/watch?v=GAh9lQmaEvI,How to make scented candles at home step by step,135.0,storyboard,11,87.35,95.29,7.94,https://youtu.be/GAh9lQmaEvI?t=87s,add_fragrance,process,1,0.5,"green wax, dropper, thermometer","green wax, dropper, thermometer. process phase, ~65% in, 1:27–1:35.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,26,207.7,215.69,7.99,https://youtu.be/HPD1k0lhDCU?t=208s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~30% in, 3:27–3:35.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,30,239.65,247.64,7.99,https://youtu.be/HPD1k0lhDCU?t=240s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~35% in, 3:59–4:07.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,34,271.6,279.59,7.99,https://youtu.be/HPD1k0lhDCU?t=272s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~40% in, 4:31–4:39.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,38,303.56,311.55,7.99,https://youtu.be/HPD1k0lhDCU?t=304s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~44% in, 5:03–5:11.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,42,335.51,343.5,7.99,https://youtu.be/HPD1k0lhDCU?t=336s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~49% in, 5:35–5:43.",,0,,,,,,,1,,
HPD1k0lhDCU,https://www.youtube.com/watch?v=HPD1k0lhDCU,How to Make Luxury Coconut Apricot Wax Candles | Step-by-Step Tutorial,687.0,storyboard,46,367.47,375.45,7.98,https://youtu.be/HPD1k0lhDCU?t=367s,add_fragrance,process,1,0.45,Adding fragrance/dye into the melted wax.,"Adding fragrance/dye into the melted wax. process phase, ~53% in, 6:07–6:15.",,0,,,,,,,1,,
Hir66vEC2MI,https://www.youtube.com/watch?v=Hir66vEC2MI,Learn How to Make Scented Soy Wax Candles for Beginners | CandleScience Guides,323.0,storyboard,24,193.8,201.87,8.07,https://youtu.be/Hir66vEC2MI?t=194s,add_fragrance,process,1,0.45,fragrance bottles next to tin,"fragrance bottles next to tin. process phase, ~60% in, 3:13–3:21.",,0,,,,,,,1,,
Hir66vEC2MI,https://www.youtube.com/watch?v=Hir66vEC2MI,Learn How to Make Scented Soy Wax Candles for Beginners | CandleScience Guides,323.0,storyboard,27,218.02,226.1,8.08,https://youtu.be/Hir66vEC2MI?t=218s,add_fragrance,process,1,0.4,stirring yellow liquid in tin,"stirring yellow liquid in tin. process phase, ~67% in, 3:38–3:46.",,0,,,,,,,1,,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,10,79.0,86.9,7.9,https://youtu.be/Ktz5Q9udtXY?t=79s,add_fragrance,process,1,0.55,A dark essential-oil bottle held over the wax.,"A dark essential-oil bottle held over the wax. process phase, ~25% in, 1:19–1:26.",,0,,,,,,,1,,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,13,102.7,110.6,7.9,https://youtu.be/Ktz5Q9udtXY?t=103s,add_fragrance,process,1,0.55,Essential oil poured into the wax pot.,"Essential oil poured into the wax pot. process phase, ~32% in, 1:42–1:50.",,0,,,,,,,1,,
Ktz5Q9udtXY,https://www.youtube.com/watch?v=Ktz5Q9udtXY,How to Make Essential Oil Candles | DIY Candle Making Tutorial,316.0,storyboard,14,110.6,118.5,7.9,https://youtu.be/Ktz5Q9udtXY?t=111s,add_fragrance,process,1,0.55,Stirring the fragrance into the amber wax.,"Stirring the fragrance into the amber wax. process phase, ~35% in, 1:50–1:58.",,0,,,,,,,1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,12,97.38,105.5,8.12,https://youtu.be/LiLrIjz_2ac?t=97s,add_fragrance,process,1,0.6,A black fragrance bottle is held over the pot to add scent.,"A black fragrance bottle is held over the pot to add scent. process phase, ~46% in, 1:37–1:45.",,0,,,,,,,1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,13,105.5,113.62,8.12,https://youtu.be/LiLrIjz_2ac?t=106s,add_fragrance,process,1,0.6,Fragrance oil poured into the melted wax.,"Fragrance oil poured into the melted wax. process phase, ~50% in, 1:45–1:53.",,0,,,,,,,1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,14,113.62,121.73,8.11,https://youtu.be/LiLrIjz_2ac?t=114s,add_fragrance,process,1,0.55,Stirring the fragrance into the wax.,"Stirring the fragrance into the wax. process phase, ~54% in, 1:53–2:01.",,0,,,,,,,1,,
LiLrIjz_2ac,https://www.youtube.com/watch?v=LiLrIjz_2ac,Beginners Guide - How to Make a Scented Candle at Home,211.0,storyboard,18,146.08,154.19,8.11,https://youtu.be/LiLrIjz_2ac?t=146s,add_fragrance,process,1,0.4,Hands at the jar with a dropper bottle.,"Hands at the jar with a dropper bottle. process phase, ~69% in, 2:26–2:34.",,0,,,,,,,1,,
NGgDIEY_R40,https://www.youtube.com/watch?v=NGgDIEY_R40,How to Add Scent to a Candle : Basic Candle Making,111.0,storyboard,7,55.5,63.43,7.93,https://youtu.be/NGgDIEY_R40?t=56s,add_fragrance,process,1,0.5,A stick/probe is inserted into the pot to stir in scent (the video's topic is adding fragrance).,"A stick/probe is inserted into the pot to stir in scent (the video's topic is adding fragrance). process phase, ~50% in, 0:55–1:03.",,0,,,,,,,1,,
NGgDIEY_R40,https://www.youtube.com/watch?v=NGgDIEY_R40,How to Add Scent to a Candle : Basic Candle Making,111.0,storyboard,8,63.43,71.36,7.93,https://youtu.be/NGgDIEY_R40?t=63s,add_fragrance,process,1,0.5,Hands stir the pot to blend fragrance into the wax.,"Hands stir the pot to blend fragrance into the wax. process phase, ~57% in, 1:03–1:11.",,0,,,,,,,1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,28,224.69,232.72,8.03,https://youtu.be/Q9hV47GYsYI?t=225s,add_fragrance,process,1,0.5,Adding fragrance oil.,"Adding fragrance oil. Adding fragrance or essential oil to the melted wax and stirring it in. process phase, ~35% in, 3:44–3:52.",,0,,,,,,,1,,
Rl8O7K9RvMA,https://www.youtube.com/watch?v=Rl8O7K9RvMA,How To Make A Layered Candle 🕯️| Supplies For Candles,114.0,storyboard,6,48.86,57.0,8.14,https://youtu.be/Rl8O7K9RvMA?t=49s,add_fragrance,process,1,0.6,Caption 'Wait until your wax has cooled to 61°C then add your chosen fragrance'; stirring the blue wax.,"Caption 'Wait until your wax has cooled to 61°C then add your chosen fragrance'; stirring the blue wax. process phase, ~43% in, 0:48–0:57.",,0,,,,,,,1,,
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,14,111.74,119.72,7.98,https://youtu.be/RwLOuuMSrWE?t=112s,add_fragrance,process,1,0.55,A fragrance bottle held over the wax.,"A fragrance bottle held over the wax. process phase, ~26% in, 1:51–1:59.",,0,,,,,,,1,,
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,15,119.72,127.7,7.98,https://youtu.be/RwLOuuMSrWE?t=120s,add_fragrance,process,1,0.55,Fragrance poured into the melted wax.,"Fragrance poured into the melted wax. process phase, ~28% in, 1:59–2:07.",,0,,,,,,,1,,
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,16,127.7,135.68,7.98,https://youtu.be/RwLOuuMSrWE?t=128s,add_fragrance,process,1,0.5,Stirring fragrance into the wax.,"Stirring fragrance into the wax. process phase, ~30% in, 2:07–2:15.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,27,216.25,224.26,8.01,https://youtu.be/SzziH-bHCb0?t=216s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~25% in, 3:36–3:44.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,31,248.29,256.3,8.01,https://youtu.be/SzziH-bHCb0?t=248s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~29% in, 4:08–4:16.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,35,280.33,288.34,8.01,https://youtu.be/SzziH-bHCb0?t=280s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~33% in, 4:40–4:48.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,39,312.36,320.37,8.01,https://youtu.be/SzziH-bHCb0?t=312s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~36% in, 5:12–5:20.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,43,344.4,352.41,8.01,https://youtu.be/SzziH-bHCb0?t=344s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~40% in, 5:44–5:52.",,0,,,,,,,1,,
SzziH-bHCb0,https://www.youtube.com/watch?v=SzziH-bHCb0,Making Soy Wax Candles with Crackling Wooden Wicks,857.0,storyboard,47,376.44,384.45,8.01,https://youtu.be/SzziH-bHCb0?t=376s,add_fragrance,process,1,0.4,Adding fragrance to the wax.,"Adding fragrance to the wax. process phase, ~44% in, 6:16–6:24.",,0,,,,,,,1,,
UvgHUG48cgE,https://www.youtube.com/watch?v=UvgHUG48cgE,"STEP BY STEP: How I Make My 6 oz. Tin Soy Candles | Formula, First Burn Test, Visual Demonstration",734.0,storyboard,72,574.43,582.41,7.98,https://youtu.be/UvgHUG48cgE?t=574s,add_fragrance,process,1,0.5,Adding fragrance oil to the melter.,"Adding fragrance oil to the melter. process phase, ~78% in, 9:34–9:42.",,0,,,,,,,1,,
VazMrJH55Is,https://www.youtube.com/watch?v=VazMrJH55Is,Honey Vanilla Beeswax Candles | How to Make Candles,419.0,storyboard,13,104.75,112.81,8.06,https://youtu.be/VazMrJH55Is?t=105s,add_fragrance,process,1,0.5,Honey/vanilla added to the melted wax.,"Honey/vanilla added to the melted wax. process phase, ~25% in, 1:44–1:52.",,0,,,,,,,1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,15,120.0,128.0,8.0,https://youtu.be/Vsd8r7uSDII?t=120s,add_fragrance,process,1,0.55,Fragrance bottle by the amber wax pot.,"Fragrance bottle by the amber wax pot. process phase, ~42% in, 2:00–2:08.",,0,,,,,,,1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,16,128.0,136.0,8.0,https://youtu.be/Vsd8r7uSDII?t=128s,add_fragrance,process,1,0.6,Fragrance poured into the amber wax.,"Fragrance poured into the amber wax. process phase, ~44% in, 2:08–2:16.",,0,,,,,,,1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,17,136.0,144.0,8.0,https://youtu.be/Vsd8r7uSDII?t=136s,add_fragrance,process,1,0.55,Stirring the fragrance into the wax.,"Stirring the fragrance into the wax. process phase, ~47% in, 2:16–2:24.",,0,,,,,,,1,,
Vsd8r7uSDII,https://www.youtube.com/watch?v=Vsd8r7uSDII,How To Make A Wooden Wick Candle | Luxury Candle Making,288.0,storyboard,20,160.0,168.0,8.0,https://youtu.be/Vsd8r7uSDII?t=160s,add_fragrance,process,1,0.5,Hands with a bottle at the pot.,"Hands with a bottle at the pot. process phase, ~56% in, 2:40–2:48.",,0,,,,,,,1,,
ZQk9l2ttcIA,https://www.youtube.com/watch?v=ZQk9l2ttcIA,A Beginners Guide To Making A Candle,256.0,storyboard,12,96.0,104.0,8.0,https://youtu.be/ZQk9l2ttcIA?t=96s,add_fragrance,process,1,0.45,handling bottle near pot,"handling bottle near pot. process phase, ~38% in, 1:36–1:44.",,0,,,,,,,1,,
ZQk9l2ttcIA,https://www.youtube.com/watch?v=ZQk9l2ttcIA,A Beginners Guide To Making A Candle,256.0,storyboard,13,104.0,112.0,8.0,https://youtu.be/ZQk9l2ttcIA?t=104s,add_fragrance,process,1,0.6,pouring oil into pot,"pouring oil into pot. Adding fragrance or essential oil to the melted wax and stirring it in. process phase, ~41% in, 1:44–1:52. Terminology: pour temperature.",,0,,,,,,,1,,
ZQk9l2ttcIA,https://www.youtube.com/watch?v=ZQk9l2ttcIA,A Beginners Guide To Making A Candle,256.0,storyboard,14,112.0,120.0,8.0,https://youtu.be/ZQk9l2ttcIA?t=112s,add_fragrance,process,1,0.55,stirring fragrance into amber liquid,"stirring fragrance into amber liquid. process phase, ~44% in, 1:52–2:00.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,6,48.26,56.3,8.04,https://youtu.be/b1S_cWpGUbM?t=48s,add_fragrance,process,1,0.4,Adding fragrance/essential oils.,"Adding fragrance/essential oils. process phase, ~9% in, 0:48–0:56.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,10,80.43,88.47,8.04,https://youtu.be/b1S_cWpGUbM?t=80s,add_fragrance,process,1,0.4,Adding fragrance/essential oils.,"Adding fragrance/essential oils. process phase, ~14% in, 1:20–1:28.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,14,112.6,120.64,8.04,https://youtu.be/b1S_cWpGUbM?t=113s,add_fragrance,process,1,0.4,Adding fragrance/essential oils.,"Adding fragrance/essential oils. process phase, ~20% in, 1:52–2:00.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,18,144.77,152.81,8.04,https://youtu.be/b1S_cWpGUbM?t=145s,add_fragrance,process,1,0.4,Adding fragrance/essential oils.,"Adding fragrance/essential oils. process phase, ~26% in, 2:24–2:32.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,22,176.94,184.99,8.05,https://youtu.be/b1S_cWpGUbM?t=177s,add_fragrance,process,1,0.4,Adding fragrance/essential oils.,"Adding fragrance/essential oils. process phase, ~31% in, 2:56–3:04.",,0,,,,,,,1,,
b1S_cWpGUbM,https://www.youtube.com/watch?v=b1S_cWpGUbM,DIY ALL NATURAL & NON TOXIC CANDLES,563.0,storyboard,33,265.41,273.46,8.05,https://youtu.be/b1S_cWpGUbM?t=265s,add_fragrance,process,1,0.5,Adding fragrance/essential oil.,"Adding fragrance/essential oil. process phase, ~47% in, 4:25–4:33.",,0,,,,,,,1,,
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,263.0,storyboard,15,119.55,127.52,7.97,https://youtu.be/bE3cn6R9khs?t=120s,add_fragrance,process,1,0.5,Olive/yellow wax in the pot — essential oil/fragrance added.,"Olive/yellow wax in the pot — essential oil/fragrance added. process phase, ~45% in, 1:59–2:07.",,0,,,,,,,1,,
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,263.0,storyboard,16,127.52,135.48,7.96,https://youtu.be/bE3cn6R9khs?t=128s,add_fragrance,process,1,0.5,Scented wax melting in the black pot.,"Scented wax melting in the black pot. process phase, ~48% in, 2:07–2:15.",,0,,,,,,,1,,
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,263.0,storyboard,17,135.48,143.45,7.97,https://youtu.be/bE3cn6R9khs?t=135s,add_fragrance,process,1,0.5,Chopsticks stir the fragrance into the wax.,"Chopsticks stir the fragrance into the wax. process phase, ~52% in, 2:15–2:23.",,0,,,,,,,1,,
bE3cn6R9khs,https://www.youtube.com/watch?v=bE3cn6R9khs,HOW TO MAKE CANDLES THAT ACTUALLY SMELL GOOD,263.0,storyboard,20,159.39,167.36,7.97,https://youtu.be/bE3cn6R9khs?t=159s,add_fragrance,process,1,0.5,Stirring the scented wax in the pot.,"Stirring the scented wax in the pot. process phase, ~61% in, 2:39–2:47.",,0,,,,,,,1,,
brxojqIpgH0,https://www.youtube.com/watch?v=brxojqIpgH0,How to Make Soy Tealight Candles | DIY Candle Making,171.0,storyboard,10,81.43,89.57,8.14,https://youtu.be/brxojqIpgH0?t=81s,add_fragrance,process,1,0.45,Fragrance/dye stirred into the molten (yellow) wax before pouring.,"Fragrance/dye stirred into the molten (yellow) wax before pouring. process phase, ~48% in, 1:21–1:29.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,4,32.16,40.2,8.04,https://youtu.be/c2l0eQnhwiE?t=32s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~5% in, 0:32–0:40.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,10,80.4,88.44,8.04,https://youtu.be/c2l0eQnhwiE?t=80s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~13% in, 1:20–1:28.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,16,128.64,136.68,8.04,https://youtu.be/c2l0eQnhwiE?t=129s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~21% in, 2:08–2:16.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,22,176.88,184.92,8.04,https://youtu.be/c2l0eQnhwiE?t=177s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~29% in, 2:56–3:04.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,28,225.12,233.16,8.04,https://youtu.be/c2l0eQnhwiE?t=225s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~37% in, 3:45–3:53.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,34,273.36,281.4,8.04,https://youtu.be/c2l0eQnhwiE?t=273s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~45% in, 4:33–4:41.",,0,,,,,,,1,,
c2l0eQnhwiE,https://www.youtube.com/watch?v=c2l0eQnhwiE,Candle making ASMR | small business TikTok compilation,603.0,storyboard,40,321.6,329.64,8.04,https://youtu.be/c2l0eQnhwiE?t=322s,add_fragrance,process,1,0.4,Fragrance oil poured into the wax (ASMR clip).,"Fragrance oil poured into the wax (ASMR clip). process phase, ~53% in, 5:21–5:29.",,0,,,,,,,1,,
